ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,market_question,condition_id,clob_token_ids_raw,token_ids_parsed,token_id,outcome,book_found,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,last_trade_price,liquidity,volume
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818367,will-arsenal-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Arsenal qualify for the League Phase of the 2026-27 UEFA Conference League?,0xe303639e6e879ac5dac9632362583523a2c1ff1ac46645f45fd5c1e7034b3ef7,"[""68901380712839851395966644282518000143877097473327410904576810621084636054002"", ""14101352633367703776049560107649243928150035657062243340231594815518398887879""]",68901380712839851395966644282518000143877097473327410904576810621084636054002|14101352633367703776049560107649243928150035657062243340231594815518398887879,68901380712839851395966644282518000143877097473327410904576810621084636054002,Yes,False,,,,,,,,,,,,467.35890000000006
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818367,will-arsenal-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Arsenal qualify for the League Phase of the 2026-27 UEFA Conference League?,0xe303639e6e879ac5dac9632362583523a2c1ff1ac46645f45fd5c1e7034b3ef7,"[""68901380712839851395966644282518000143877097473327410904576810621084636054002"", ""14101352633367703776049560107649243928150035657062243340231594815518398887879""]",68901380712839851395966644282518000143877097473327410904576810621084636054002|14101352633367703776049560107649243928150035657062243340231594815518398887879,14101352633367703776049560107649243928150035657062243340231594815518398887879,No,False,,,,,,,,,,,,467.35890000000006
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818368,will-aston-villa-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Aston Villa qualify for the League Phase of the 2026-27 UEFA Conference League?,0x28177c964d8b9d218ddc13dac289b4d63545aec7329fb69b12413e1a10a75457,"[""31823132354185101528875214330987706903655516243832510690074648671327601851551"", ""24610182176230826024523430019874907375950075107195029433984156474474467506756""]",31823132354185101528875214330987706903655516243832510690074648671327601851551|24610182176230826024523430019874907375950075107195029433984156474474467506756,31823132354185101528875214330987706903655516243832510690074648671327601851551,Yes,False,,,,,,,,,,,,118.34
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818368,will-aston-villa-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Aston Villa qualify for the League Phase of the 2026-27 UEFA Conference League?,0x28177c964d8b9d218ddc13dac289b4d63545aec7329fb69b12413e1a10a75457,"[""31823132354185101528875214330987706903655516243832510690074648671327601851551"", ""24610182176230826024523430019874907375950075107195029433984156474474467506756""]",31823132354185101528875214330987706903655516243832510690074648671327601851551|24610182176230826024523430019874907375950075107195029433984156474474467506756,24610182176230826024523430019874907375950075107195029433984156474474467506756,No,False,,,,,,,,,,,,118.34
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818369,will-bournemouth-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Bournemouth qualify for the League Phase of the 2026-27 UEFA Conference League?,0x767a11689ea743287c46af43309a57c52055b201a44546f1151ebe770848a4c2,"[""51037068800800327301977700578792391802166844203670527997794112211084782282749"", ""49880512765242008305101129568216821495775216606287544487246019230820484318812""]",51037068800800327301977700578792391802166844203670527997794112211084782282749|49880512765242008305101129568216821495775216606287544487246019230820484318812,51037068800800327301977700578792391802166844203670527997794112211084782282749,Yes,False,,,,,,,,,,,,104.230768
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818369,will-bournemouth-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Bournemouth qualify for the League Phase of the 2026-27 UEFA Conference League?,0x767a11689ea743287c46af43309a57c52055b201a44546f1151ebe770848a4c2,"[""51037068800800327301977700578792391802166844203670527997794112211084782282749"", ""49880512765242008305101129568216821495775216606287544487246019230820484318812""]",51037068800800327301977700578792391802166844203670527997794112211084782282749|49880512765242008305101129568216821495775216606287544487246019230820484318812,49880512765242008305101129568216821495775216606287544487246019230820484318812,No,False,,,,,,,,,,,,104.230768
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818370,will-brentford-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Brentford qualify for the League Phase of the 2026-27 UEFA Conference League?,0x0389abffb5ab63bd6aa4c5a51d9d3aa9448f20cd4ce3aa635fefd2f2349c3a31,"[""28387783984422789854592851598345905688234938653031916751801472369971729754741"", ""114832188258694701659066568174555689813627221405189198849646410747085620840644""]",28387783984422789854592851598345905688234938653031916751801472369971729754741|114832188258694701659066568174555689813627221405189198849646410747085620840644,28387783984422789854592851598345905688234938653031916751801472369971729754741,Yes,False,,,,,,,,,,,,65
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818370,will-brentford-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Brentford qualify for the League Phase of the 2026-27 UEFA Conference League?,0x0389abffb5ab63bd6aa4c5a51d9d3aa9448f20cd4ce3aa635fefd2f2349c3a31,"[""28387783984422789854592851598345905688234938653031916751801472369971729754741"", ""114832188258694701659066568174555689813627221405189198849646410747085620840644""]",28387783984422789854592851598345905688234938653031916751801472369971729754741|114832188258694701659066568174555689813627221405189198849646410747085620840644,114832188258694701659066568174555689813627221405189198849646410747085620840644,No,False,,,,,,,,,,,,65
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818371,will-brighton-hove-albion-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,0x4e11ad07550e879b771bb74aa2ac543182c0b555f4fd86aaa8c9818d64b91f25,"[""91139930726622392742704198140499166850579482457098783277042371092513674941494"", ""75555949500072945185762043512718261040129266196955015758692797567174442576587""]",91139930726622392742704198140499166850579482457098783277042371092513674941494|75555949500072945185762043512718261040129266196955015758692797567174442576587,91139930726622392742704198140499166850579482457098783277042371092513674941494,Yes,True,0.95,5.0,0.951,505.0,0.9504999999999999,0.0010000000000000009,7a6ecf9d2a921755ef55f73f6436a5199968d115,0.001,5,,197.16898,761.560894
2026-07-22T01:07:55Z,EPL,333084,epl-team-to-qualify-for-uefa-conference-league,EPL: Team to qualify for UEFA Conference League,2026-04-01T17:27:13.650134Z,1818371,will-brighton-hove-albion-qualify-for-the-league-phase-of-the-2026-27-uefa-conference-league,Will Brighton & Hove Albion qualify for the League Phase of the 2026-27 UEFA Conference League?,0x4e11ad07550e879b771bb74aa2ac543182c0b555f4fd86aaa8c9818d64b91f25,"[""91139930726622392742704198140499166850579482457098783277042371092513674941494"", ""75555949500072945185762043512718261040129266196955015758692797567174442576587""]",91139930726622392742704198140499166850579482457098783277042371092513674941494|75555949500072945185762043512718261040129266196955015758692797567174442576587,75555949500072945185762043512718261040129266196955015758692797567174442576587,No,True,0.049,505.0,0.05,5.0,0.0495,0.0010000000000000009,f45b162149f8d50a48155ffefea315c2f34d9951,0.001,5,,197.16898,761.560894
